protocol,town,weather,episodes,success_rate_pct,mean_local_driving_score,std_local_driving_score,mean_route_completion_pct,std_route_completion_pct,mean_local_infraction_score,std_local_infraction_score,mean_cte_m,std_cte_m,mean_abs_route_heading_rad,std_abs_route_heading_rad,mean_min_ttc_s,std_min_ttc_s,ttc_observed_episodes,mean_intervention_rate,std_intervention_rate,mean_sigma_bar,std_sigma_bar,mean_policy_entropy_proxy,reliability_proxy_ece,total_distance_km,collisions,collisions_per_km,off_routes,off_routes_per_km,timeouts,timeouts_per_km,red_light_events,red_light_events_per_km,server_errors,official_leaderboard_score
extended,Town03,night_rain_fog,20,100.0,93.42645052502965,12.558689630860986,98.4253559818554,0.015139614148941284,0.9492063492063492,0.12756758190342068,0.09458564078995343,0.027757238757783003,0.11810027497462797,0.04523361119368845,1.322702669087775,0.6285210221687398,20,0.5302485815638706,0.1427144957984506,0.8542666353680352,0.06352814568138453,2.05122156138855,0.8542666353680352,9.844368711464327,0,0.0,0,0.0,0,0.0,4,0.4063236675950356,0,0
