protocol,town,weather,episode,seed,checkpoint_role,checkpoint_training_steps,calibrator_fitted,requested_npc,spawned_npc,requested_walkers,spawned_walkers,spawn_index,goal_index,route_length_m,steps,total_reward,success,terminal_reason,route_completion_pct,distance_km,collision,collision_type,off_route,timeout,stuck,red_light_events,intervention_rate,mean_cte_m,mean_abs_route_heading_rad,mean_speed_kmh,min_ttc_s,ttc_observed,mean_sigma_bar,mean_sigma_ale,mean_sigma_epi,mean_policy_entropy_proxy,local_infraction_score,local_driving_score,official_leaderboard_score,server_error
extended,Town03,night_rain_fog,1,43,source,497953,0,20,20,0,0,145,-1,499.3029841764088,5682,598.0867512927549,1,goal,98.41782147030999,0.49128559184489823,0,none,0,0,0,2,0.7069693769799367,0.0769758716499698,0.14081379179115064,6.275679476394835,0.7340315965013672,1,0.8878107478462529,0.3370452991875911,11.178132031270465,2.2018674347275624,0.5555555555555556,54.67656748350555,0,0
extended,Town03,night_rain_fog,2,44,source,497953,0,20,20,0,0,193,-1,500.13288654842034,3371,698.7208838353506,1,goal,98.42872316281901,0.49290153015999666,0,none,0,0,0,0,0.6493622070602195,0.10274519698688875,0.1731159349071655,10.539476570929594,0.7318804885512522,1,0.9068291963508242,0.5788100228018592,4.48408215209195,1.7940817695808353,1.0,98.42872316281901,0,0
extended,Town03,night_rain_fog,3,45,source,497953,0,20,20,0,0,172,-1,500.139282541414,3653,437.22406035734866,1,goal,98.41317155864724,0.49296554521188024,0,none,0,0,0,1,0.6186695866411169,0.07341247408214473,0.11728899823395256,9.726898523516846,1.6498989256916565,1,0.9165343962285475,0.5876441817886693,15.089364491829311,1.750956974403518,0.7142857142857143,70.29512254189089,0,0
extended,Town03,night_rain_fog,4,46,source,497953,0,20,20,0,0,58,-1,499.7167355010821,3990,570.1569118400957,1,goal,98.4392163388544,0.49193496334340864,0,none,0,0,0,0,0.5699248120300752,0.05096045984842967,0.04252382240453315,8.882431666354037,1.3693208911548744,1,0.7367127725803165,0.3300322313505904,3.3730850363600147,2.2979104725639323,1.0,98.4392163388544,0,0
extended,Town03,night_rain_fog,5,47,source,497953,0,20,20,0,0,198,-1,499.5709831771369,3283,210.38144740115249,1,goal,98.43608504938601,0.4921720892345094,0,none,0,0,0,0,0.45293938470910755,0.10274877428441859,0.07979793865532607,10.80440059735649,0.7459421299939297,1,0.8389585559556225,0.42446370254447463,2.838855493348021,2.1470069462229775,1.0,98.43608504938601,0,0
extended,Town03,night_rain_fog,6,48,source,497953,0,20,20,0,0,254,-1,500.9895469857812,4304,739.1244939072899,1,goal,98.41428124333981,0.4926401454340669,0,none,0,0,0,0,0.5741171003717472,0.0943906464977657,0.1019738684716761,8.253214653756432,2.018889858228599,1,0.8586636032479846,0.4079283919621633,17.233497788420816,2.061465443066948,1.0,98.41428124333981,0,0
extended,Town03,night_rain_fog,7,49,source,497953,0,20,20,0,0,72,-1,499.24926995480314,4639,809.188717002171,1,goal,98.4139761192103,0.491341327012793,0,none,0,0,0,0,0.6354817848674283,0.09338563664311698,0.10508333739347658,7.666642884143303,0.895838295408231,1,0.7881586475217104,0.36282345696265494,11.451026842421953,2.139361886018102,1.0,98.4139761192103,0,0
extended,Town03,night_rain_fog,8,50,source,497953,0,20,20,0,0,156,-1,499.43860704493505,2927,106.79680414713958,1,goal,98.40393798918271,0.49177145406900646,0,none,0,0,0,0,0.30577382985992485,0.06182443923752807,0.0453588332076682,12.105533254288519,1.2531097280928005,1,0.6625804097773803,0.3375128876248602,5.023826907732902,2.592838368991719,1.0,98.40393798918271,0,0
extended,Town03,night_rain_fog,9,51,source,497953,0,20,20,0,0,38,-1,500.09456667985467,5797,1172.6579240863036,1,goal,98.44338743320155,0.4920338087721046,0,none,0,0,0,0,0.7324478178368121,0.09014728169038679,0.16069558558164213,6.125671209263825,0.7581029557809247,1,0.8251468271803646,0.3373195960724459,9.98766535931885,2.237928740470722,1.0,98.44338743320155,0,0
extended,Town03,night_rain_fog,10,52,source,497953,0,20,20,0,0,68,-1,499.77080121582566,3353,352.7647044081484,1,goal,98.42139983914042,0.4919727469330621,0,none,0,0,0,0,0.49120190873844316,0.07705897627114502,0.13879224747405067,10.576425379927883,0.8292505323458486,1,0.9056332182553574,0.5801452591353091,3.560853196726598,1.8695733899896692,1.0,98.42139983914042,0,0
extended,Town03,night_rain_fog,11,53,source,497953,0,20,20,0,0,113,-1,500.93439550225827,3359,640.5852730380658,1,goal,98.40963085462505,0.49383550047541525,0,none,0,0,0,0,0.6022625781482585,0.11958199700767384,0.15403812348836413,10.59853651512997,0.9379584445694668,1,0.9031872329310173,0.5430475034398599,4.966594216119483,1.7803931336170082,1.0,98.40963085462505,0,0
