protocol,town,weather,episodes,success_rate_pct,mean_local_driving_score,std_local_driving_score,mean_route_completion_pct,std_route_completion_pct,mean_local_infraction_score,std_local_infraction_score,mean_cte_m,std_cte_m,mean_abs_route_heading_rad,std_abs_route_heading_rad,mean_min_ttc_s,std_min_ttc_s,ttc_observed_episodes,mean_intervention_rate,std_intervention_rate,mean_sigma_bar,std_sigma_bar,mean_policy_entropy_proxy,reliability_proxy_ece,total_distance_km,collisions,collisions_per_km,off_routes,off_routes_per_km,timeouts,timeouts_per_km,red_light_events,red_light_events_per_km,server_errors,official_leaderboard_score
zero_shot,Town05,mixed,20,100.0,91.38879420174273,12.491876738105109,98.41880332750422,0.014046138874049773,0.9285714285714286,0.12693190237694835,0.07819628126471412,0.016756834372718587,0.07640745707634147,0.03996554842425237,1.1451722493187373,0.35860765193839067,20,0.48779734344147563,0.15431700886506525,0.9103352726096194,0.06046260239745789,2.1335785901765867,0.9103352726096194,9.84955033942396,0,0.0,0,0.0,0,0.0,5,0.5076373872609112,0,0
