protocol,town,weather,episodes,success_rate_pct,mean_local_driving_score,std_local_driving_score,mean_route_completion_pct,std_route_completion_pct,mean_local_infraction_score,std_local_infraction_score,mean_cte_m,std_cte_m,mean_abs_route_heading_rad,std_abs_route_heading_rad,mean_min_ttc_s,std_min_ttc_s,ttc_observed_episodes,mean_intervention_rate,std_intervention_rate,mean_sigma_bar,std_sigma_bar,mean_policy_entropy_proxy,reliability_proxy_ece,total_distance_km,collisions,collisions_per_km,off_routes,off_routes_per_km,timeouts,timeouts_per_km,red_light_events,red_light_events_per_km,server_errors,official_leaderboard_score
cross_town,Town02,mixed,20,0.0,5.566369044578256e-05,0.0001391080963947853,7.792916662409559e-05,0.00019475133495269945,0.7142857142857143,0.0,0.0004273087318986654,0.001893650873767747,2.1971729169401044e-07,1.632184282974988e-07,3.83792747156465,5.514008278910755,20,0.0,0.0,0.7387532976252787,0.23166919616461967,1.1738965919377387,0.26124670237472125,3.814697265625e-09,0,0.0,0,0.0,20,5242880000.0,0,0.0,0,0
