protocol,town,weather,episode,seed,checkpoint_role,checkpoint_training_steps,calibrator_fitted,requested_npc,spawned_npc,requested_walkers,spawned_walkers,spawn_index,goal_index,route_length_m,steps,total_reward,success,terminal_reason,route_completion_pct,distance_km,collision,collision_type,off_route,timeout,stuck,red_light_events,intervention_rate,mean_cte_m,mean_abs_route_heading_rad,mean_speed_kmh,min_ttc_s,ttc_observed,mean_sigma_bar,mean_sigma_ale,mean_sigma_epi,mean_policy_entropy_proxy,local_infraction_score,local_driving_score,official_leaderboard_score,server_error
cross_town,Town02,mixed,1,43,adapted_target,545906,0,20,20,0,0,98,-1,499.2346794092084,250,91.77748081454472,0,stuck,2.1565295788918544e-11,4.76837158203125e-10,0,none,0,1,1,0,0.0,4.673004150390625e-07,2.663161087212984e-07,0.021306538033399564,0.9563160899341345,1,0.8447604507803917,0.23798065614700317,1.8567199926227331,1.73534077501297,0.7142857142857143,1.540378270637039e-11,0,0
cross_town,Town02,mixed,2,44,adapted_target,545906,0,20,20,0,0,64,-1,499.35112703508935,6600,2775.0025049821634,0,timeout,3.8196537500315136e-07,0.0,0,none,0,1,0,0,0.0,0.0,2.663161087212984e-07,0.0008074790172545103,1.3002256452996397,1,0.6613252488930117,0.22092485440048304,0.6243775402101561,0.9763945049589331,0.7142857142857143,2.728324107165367e-07,0,0
cross_town,Town02,mixed,3,45,adapted_target,545906,0,20,20,0,0,98,-1,501.23677125825446,250,87.56264162128707,0,stuck,2.1479157449919837e-11,4.76837158203125e-10,0,none,0,1,1,0,0.0,4.673004150390625e-07,2.663161087212984e-07,0.021306565468139492,0.9626107101131923,1,0.8568559057116508,0.18362104830145837,5.3778381381630895,1.1768109905719757,0.7142857142857143,1.534225532137131e-11,0,0
cross_town,Town02,mixed,4,46,adapted_target,545906,0,20,20,0,0,85,-1,499.13186526005495,6600,2396.570648159616,0,timeout,0.0,0.0,0,none,0,1,0,0,0.0,7.62939453125e-06,2.663161087212984e-07,0.0008095357363054476,1.0817991309532546,1,0.39212564490961305,0.2090172088642915,0.4967436982008671,1.4514134757988382,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,5,47,adapted_target,545906,0,20,20,0,0,91,-1,499.21274884127104,6600,2374.641177786139,0,timeout,0.0,0.0,0,none,0,1,0,0,0.0,0.0,1.3003731424987564e-10,0.0008167117238386711,1.0427923539635953,1,0.5200086555855744,0.1743946756738605,1.9042681973639197,1.326347524541797,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,6,48,adapted_target,545906,0,20,20,0,0,47,-1,499.595430352111,6456,2308.781461828987,0,timeout,1.8641530641738128e-09,0.0,0,none,0,1,0,0,0.0,1.52587890625e-05,0.0,0.0008255020145873898,1.2502879814115375,1,0.44263356965372186,0.24485828355647152,0.3056295101950349,1.0717273789286021,0.7142857142857143,1.3315379029812949e-09,0,0
cross_town,Town02,mixed,7,49,adapted_target,545906,0,20,20,0,0,7,-1,500.16789976165273,250,96.86929596653279,0,stuck,0.0003691407453701041,0.0,0,none,0,1,1,0,0.0,1.52587890625e-05,0.0,0.02142670505343627,1.5507910671348493,1,0.75101003074646,0.3779976828098297,1.4494339831620455,0.9504741377830506,0.7142857142857143,0.00026367196097864577,0,0
cross_town,Town02,mixed,8,50,adapted_target,545906,0,20,20,0,0,2,-1,500.4448443486394,6456,2371.736707906284,0,timeout,0.0005457790748268491,0.0,0,none,0,1,0,0,0.0,7.152557373046875e-07,1.331580543606492e-07,0.0008255048411248276,0.8103071680904224,1,0.509498630995404,0.17972631539567807,2.21557132266935,1.2369252683080114,0.7142857142857143,0.0003898421963048922,0,0
cross_town,Town02,mixed,9,51,adapted_target,545906,0,20,20,0,0,5,-1,500.0996068996452,250,110.37492359988632,0,stuck,0.0,0.0,0,none,0,1,1,0,0.0,4.76837158203125e-07,2.663161087212984e-07,0.021308526721073365,4.093657036962013,1,0.9867730236053467,0.7655635167360306,5.002941160440445,1.026477795124054,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,10,52,adapted_target,545906,0,20,20,0,0,43,-1,500.0229893708359,250,99.80139224361406,0,stuck,0.0,0.0,0,none,0,1,1,0,0.0,2.86102294921875e-06,2.663161091653876e-07,0.021307420276245253,2.039810154638257,1,0.9999999985694885,0.25208854949474335,150.12981584072114,1.328052758693695,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,11,53,adapted_target,545906,0,20,20,0,0,18,-1,500.43545264738594,250,111.89877877483872,0,stuck,1.5245497122630576e-06,0.0,0,none,0,1,1,0,0.0,0.0,2.663161091653876e-07,0.021308108264753663,4.890451650844673,1,0.9293376750946045,0.800000011920929,0.5560400914549828,-0.37856291723251345,0.7142857142857143,1.0889640801878984e-06,0,0
cross_town,Town02,mixed,12,54,adapted_target,545906,0,20,20,0,0,3,-1,500.9537476759032,250,110.15427045830309,0,stuck,0.0,2.384185791015625e-09,0,none,0,1,1,0,0.0,1.52587890625e-08,2.663161087212984e-07,0.02130809364096943,9.505620029958159,1,0.9942147114276886,0.39648381984233855,8.389863807797433,2.0624162590503694,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,13,55,adapted_target,545906,0,20,20,0,0,57,-1,500.8748832337429,6456,2303.2867210639583,0,timeout,0.0,0.0,0,none,0,1,0,0,0.0,0.0,0.0,0.0008270120096737944,0.8819772090946087,1,0.4987657294992953,0.21652521608487382,0.33430994617145554,1.069410484150292,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,14,56,adapted_target,545906,0,20,20,0,0,76,-1,500.37590302890914,6600,2381.676647572808,0,timeout,0.0,0.0,0,none,0,1,0,0,0.0,0.0,3.994741635260368e-07,0.0008073299747243558,1.393562307726666,1,0.41365503532642667,0.23866348475895144,0.2532561236095375,0.9807051646077272,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,15,57,adapted_target,545906,0,20,20,0,0,88,-1,499.3031829335799,250,110.13525746615356,0,stuck,0.0006387027479528596,0.0,0,none,0,1,1,0,0.0,1.52587890625e-05,1.331580543606492e-07,0.021307938766367503,7.192958137534777,1,0.9925564267635345,0.4904470854997635,9.009750390052796,1.2050252521038056,0.7142857142857143,0.00045621624853775685,0,0
cross_town,Town02,mixed,16,58,adapted_target,545906,0,20,20,0,0,87,-1,499.7675879071405,250,110.1169142049426,0,stuck,0.0,0.0,0,none,0,1,1,0,0.0,0.008472497574985027,5.32632217886686e-07,0.021317042207729425,10.590453337334143,1,0.9771214621067047,0.6796723873615265,14.337527210980653,0.8069067351818084,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,17,59,adapted_target,545906,0,20,20,0,0,96,-1,500.13330614450166,250,110.2514202425451,0,stuck,3.0509436650674825e-06,0.0,0,none,0,1,1,0,0.0,0.0,5.326322183307752e-07,0.02130729342338029,23.568308160064834,1,0.9766090364456177,0.6478650066852569,26.49791974323988,0.9717055957317352,0.7142857142857143,2.179245475048202e-06,0,0
cross_town,Town02,mixed,18,60,adapted_target,545906,0,20,20,0,0,56,-1,500.6872872837705,250,102.52875795979166,0,stuck,0.0,4.76837158203125e-10,0,none,0,1,1,0,0.0,9.5367431640625e-09,2.663161087212984e-07,0.021306598265432936,1.2498884139646265,1,0.9007353997230529,0.2410703597664833,4.4992917178869245,1.5387703890800477,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,19,61,adapted_target,545906,0,20,20,0,0,90,-1,500.08771099588824,6600,2433.596099162553,0,timeout,0.0,0.0,0,none,0,1,0,0,0.0,0.0,0.0,0.0008092454604782961,0.921765876682313,1,0.46331985419220995,0.16691319147858655,0.4850751306824245,1.2614473179705215,0.7142857142857143,0.0,0,0
cross_town,Town02,mixed,20,62,adapted_target,545906,0,20,20,0,0,55,-1,499.4980335875725,250,98.61092977403825,0,stuck,1.3983822478535569e-09,0.0,0,none,0,1,1,0,0.0,1.52587890625e-05,2.663161087212984e-07,0.021308462917048035,1.4749669695873133,1,0.6637594624757767,0.2653423574566841,1.6338148460164665,1.6801429483890533,0.7142857142857143,9.988444627525407e-10,0,0
