protocol,town,weather,episode,route_point_index,route_s_m,x,y,z,yaw_deg
cross_town,Town02,mixed,11,0,0.0,189.7357177734375,121.2098159790039,0.0,90.07783508300781
cross_town,Town02,mixed,11,1,2.000001844250678,189.73300170898438,123.2098159790039,0.0,90.07783508300781
cross_town,Town02,mixed,11,2,3.99999605911386,189.73028564453125,125.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,3,5.999997903364537,189.72756958007812,127.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,4,7.999999747615215,189.724853515625,129.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,5,10.000001591865892,189.72213745117188,131.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,6,12.00000343611657,189.71942138671875,133.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,7,14.000005280367247,189.71670532226562,135.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,8,16.000007124617927,189.7139892578125,137.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,9,18.000008968868606,189.71127319335938,139.20980834960938,0.0,90.07783508300781
cross_town,Town02,mixed,11,10,19.99999555434429,189.70855712890625,141.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,11,21.99999739859497,189.70584106445312,143.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,12,23.99999924284565,189.703125,145.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,13,26.000001107876443,189.7003936767578,147.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,14,28.000002952127122,189.6976776123047,149.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,15,30.0000047963778,189.69496154785156,151.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,16,32.00000664062848,189.69224548339844,153.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,17,34.00000848487915,189.6895294189453,155.2097930908203,0.0,90.07783508300781
cross_town,Town02,mixed,11,18,35.99999507035484,189.6868133544922,157.20977783203125,0.0,90.07783508300781
cross_town,Town02,mixed,11,19,37.99999691460552,189.68409729003906,159.20977783203125,0.0,90.07783508300781
cross_town,Town02,mixed,11,20,39.999998758856194,189.68138122558594,161.20977783203125,0.0,90.07783508300781
cross_town,Town02,mixed,11,21,42.00317293154759,189.68020629882812,163.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,22,44.00317298393448,189.6806640625,165.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,23,46.003173032887126,189.6811065673828,167.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,24,48.00317308527402,189.6815643310547,169.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,25,50.003173137660916,189.68202209472656,171.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,26,52.00317318661356,189.68246459960938,173.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,27,54.00317323900045,189.68292236328125,175.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,28,56.00317329138735,189.68338012695312,177.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,29,58.00317334033999,189.68382263183594,179.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,30,60.003173392726886,189.6842803955078,181.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,31,62.00317344511378,189.6847381591797,183.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,32,64.00317349750067,189.68519592285156,185.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,33,66.00317354645331,189.68563842773438,187.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,34,68.0031735988402,189.68609619140625,189.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,35,70.0031736512271,189.68655395507812,191.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,36,72.00317370017974,189.68699645996094,193.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,37,74.00317375256664,189.6874542236328,195.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,38,76.00317380495353,189.6879119873047,197.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,39,78.00317385390618,189.6883544921875,199.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,40,80.00317390285882,189.6887969970703,201.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,41,82.00317395524571,189.6892547607422,203.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,42,84.00317400763261,189.68971252441406,205.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,43,86.00317405658525,189.69015502929688,207.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,44,88.00317410897215,189.69061279296875,209.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,45,90.00317415792479,189.69105529785156,211.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,46,92.00317421031168,189.69151306152344,213.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,47,94.00317426269858,189.6919708251953,215.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,48,96.00317431165122,189.69241333007812,217.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,49,98.00317436403812,189.69287109375,219.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,50,100.00317441642501,189.69332885742188,221.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,51,102.00317446537765,189.6937713623047,223.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,52,104.00317451776455,189.69422912597656,225.21295166015625,0.0,89.98705291748047
cross_town,Town02,mixed,11,53,106.00315931136278,189.69468688964844,227.2129364013672,0.0,89.98705291748047
cross_town,Town02,mixed,11,54,108.00315936031542,189.69512939453125,229.2129364013672,0.0,89.98705291748047
cross_town,Town02,mixed,11,55,110.00317467149098,189.69558715820312,231.21295166015625,0.0,-270.0129089355469
cross_town,Town02,mixed,11,56,111.79775841841831,189.67486572265625,233.00741577148438,0.0,95.85453033447266
cross_town,Town02,mixed,11,57,113.12883384799815,189.32254028320312,234.291015625,0.0,114.84259796142578
cross_town,Town02,mixed,11,58,114.45992905466994,188.5717315673828,235.39015197753906,0.0,133.83065795898438
cross_town,Town02,mixed,11,59,115.87921920857156,187.44482421875,236.2529754638672,0.0,-209.66659545898438
cross_town,Town02,mixed,11,60,117.33137376589642,186.09730529785156,236.79421997070312,0.0,-194.10049438476562
cross_town,Town02,mixed,11,61,118.83339135647057,184.60398864746094,236.95565795898438,0.0,-179.96517944335938
cross_town,Town02,mixed,11,62,120.83365112836532,182.60372924804688,236.95443725585938,0.0,-179.96517944335938
cross_town,Town02,mixed,11,63,122.8336514916393,180.60372924804688,236.95323181152344,0.0,-179.96519470214844
cross_town,Town02,mixed,11,64,124.8336518641683,178.60372924804688,236.95201110839844,0.0,-179.96519470214844
