protocol,town,weather,episode,t,sim_time_s,ego_x,ego_y,ego_z,ego_yaw_deg,route_s_m,route_remaining_m,route_completion_pct,cte_m,route_heading_rad,speed_kmh,reward,command_throttle,command_brake,command_steer,applied_throttle,applied_brake,applied_steer,sigma_bar,sigma_ale,sigma_epi,policy_entropy_proxy,attention,top_attention_index,top_attention_value,ttc_s,collision,off_route,timeout,red_light_violation,intervention,terminal_reason
cross_town,Town02,mixed,2,1,0.05,27.720182418823242,187.56495666503906,0.15079765021800995,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.46652326583862336,0.43683155488468606,0.011835604906082153,0.8268972635269165,-0.30659234523773193,0.0,0.07999999821186066,-0.07999999821186066,1.0,0.24842844903469086,6.822287082672119,-0.3786736726760864,0.8450280|0.0772752|0.0776967|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8450280427932739,,0,0,0,0,0,
cross_town,Town02,mixed,2,2,0.1,27.720182418823242,187.56495666503906,0.16111251711845398,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.8584080040455417,0.4553074156669332,0.02883845567703247,0.8255131244659424,-0.12039312720298767,0.0,0.1599999964237213,-0.12039312720298767,0.8696500658988953,0.24809028208255768,0.7263768315315247,1.2315971851348877,0.8457938|0.0806459|0.0735603|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8457937836647034,,0,0,0,0,0,
cross_town,Town02,mixed,2,3,0.15,27.720182418823242,187.56495666503906,0.17358191311359406,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.8940895378589828,0.4441063062513601,0.030551284551620483,0.4585139751434326,-0.1294502466917038,0.0,0.23999999463558197,-0.1294502466917038,1.0,0.2444581687450409,4.981923580169678,0.9065662026405334,0.9120414|0.0879586|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.912041425704956,,0,0,0,0,0,
cross_town,Town02,mixed,2,4,0.2,27.720182418823242,187.56495666503906,0.18517296016216278,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.7842066764831563,0.43660359341484317,0.047540754079818726,0.22224807739257812,0.07084573805332184,0.0,0.22224807739257812,-0.04945024847984314,1.0,0.2453462779521942,5.521152496337891,1.3242671489715576,0.9185016|0.0814984|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.918501615524292,,0,0,0,0,0,
cross_town,Town02,mixed,2,5,0.25,27.720182418823242,187.56495666503906,0.1948101818561554,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.6320997297784825,0.4810088702153121,0.042832374572753906,0.45712584257125854,0.20521192252635956,0.0,0.3022480905056,0.030549751594662666,0.5570386648178101,0.2461492121219635,0.3111388683319092,1.5372412204742432,0.8480761|0.0759627|0.0759612|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8480761051177979,,0,0,0,0,0,
cross_town,Town02,mixed,2,6,0.3,27.720182418823242,187.56495666503906,0.20233985781669617,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.4844080746175354,0.44504003943689685,0.03871285915374756,0.12385821342468262,0.19649113714694977,0.0,0.22224809229373932,0.11054974794387817,0.9177867770195007,0.23697882890701294,0.8661835789680481,0.9725841283798218,0.9115500|0.0884500|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.911549985408783,,0,0,0,0,0,
cross_town,Town02,mixed,2,7,0.35,27.720182418823242,187.56495666503906,0.2079935371875763,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.3589447438717718,0.4370664476889654,0.07280600070953369,0.5211381912231445,-0.38230016827583313,0.0,0.3022480905056,0.030549747869372368,0.9984229803085327,0.2535046637058258,1.8591607809066772,0.692741870880127,0.8460618|0.0786599|0.0752784|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8460617661476135,,0,0,0,0,0,
cross_town,Town02,mixed,2,8,0.4,27.720182418823242,187.56495666503906,0.21212275326251984,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.25964475274157095,0.5017942857969617,0.07524433732032776,0.30657055974006653,-0.023032890632748604,0.0,0.30657055974006653,-0.023032890632748604,0.39420396089553833,0.24526263773441315,0.14731863141059875,1.8839306831359863,0.8542613|0.0751435|0.0705951|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8542612791061401,833.6387731557903,0,0,0,0,0,
cross_town,Town02,mixed,2,9,0.45,27.720182418823242,187.56495666503906,0.21507766842842102,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.18444904983198634,0.4626811525532591,0.05867990851402283,0.35643380880355835,0.23767046630382538,0.0,0.35643380880355835,0.0569671094417572,0.7435280680656433,0.25480473041534424,0.5112920999526978,2.101269245147705,0.8421926|0.0850213|0.0727860|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8421925902366638,618.6277760285536,0,0,0,0,0,
cross_town,Town02,mixed,2,10,0.5,27.720182418823242,187.56495666503906,0.21715930104255676,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.12918997854026418,0.4414059930692424,0.0486447811126709,0.08712688088417053,0.10988742858171463,0.0,0.2764337956905365,0.10988742858171463,0.9998694658279419,0.2480682134628296,2.487813949584961,1.2871607542037964,0.9193510|0.0806490|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9193509817123413,474.63332801537274,0,0,0,0,0,
cross_town,Town02,mixed,2,11,0.55,27.720182418823242,187.56495666503906,0.218607559800148,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0894623525445624,0.45607774084004765,0.07953774929046631,0.5285854935646057,-0.3508608341217041,0.0,0.35643380880355835,0.029887428507208824,0.8102437853813171,0.2541872560977936,0.6087116003036499,1.5717459917068481,0.8404812|0.0799365|0.0795822|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8404812216758728,161.36314246297923,0,0,0,0,0,
cross_town,Town02,mixed,2,12,0.6,27.720182418823242,187.56495666503906,0.21960502862930298,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.061378484219420534,0.5052252053201458,0.10392189025878906,0.2677682340145111,0.033780768513679504,0.0,0.2764337956905365,0.033780768513679504,0.39559903740882874,0.25451549887657166,0.13952532410621643,2.287912130355835,0.8391927|0.0835178|0.0772896|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8391926884651184,107.27161132759468,0,0,0,0,0,
cross_town,Town02,mixed,2,13,0.65,27.720182418823242,187.56495666503906,0.22028625011444092,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.041777812689736724,0.4410543903545623,0.10872572660446167,0.9657813310623169,-0.37209057807922363,0.0,0.35643380880355835,-0.04621922969818115,0.9609014391899109,0.28749698400497437,1.0129497051239014,0.3591068983078003,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,84.5850585757959,0,0,0,0,0,
cross_town,Town02,mixed,2,14,0.7,27.720182418823242,187.56495666503906,0.220748171210289,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.02824924662713496,0.4780667874385774,0.0816231369972229,0.26330387592315674,0.3605284094810486,0.0,0.2764337956905365,0.033780768513679504,0.5909983515739441,0.2521635591983795,0.3398599326610565,2.2638494968414307,0.8417524|0.0835688|0.0746787|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8417523503303528,71.77701523738618,0,0,0,0,0,
cross_town,Town02,mixed,2,15,0.75,27.720182418823242,187.56495666503906,0.22105945646762848,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.01898945644810033,0.4609922419493044,0.10081031918525696,0.9750126600265503,-0.3859962821006775,0.0,0.35643380880355835,-0.04621922969818115,0.7619903683662415,0.28769156336784363,0.5032141804695129,0.6169955730438232,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,63.29891354409609,0,0,0,0,0,
cross_town,Town02,mixed,2,16,0.8,27.720182418823242,187.56495666503906,0.22126811742782593,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.012704314859007313,0.45089583851442505,0.048168957233428955,0.17201447486877441,0.19878534972667694,0.0,0.2764337956905365,0.033780768513679504,0.8632261157035828,0.23515495657920837,0.7254320383071899,1.9799377918243408,0.9216183|0.0783817|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9216182827949524,57.10755242426127,0,0,0,0,0,
cross_town,Town02,mixed,2,17,0.85,27.720182418823242,187.56495666503906,0.22140730917453766,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.008460845619766484,0.4662514592853327,0.023836106061935425,0.21839892864227295,-0.07206311821937561,0.0,0.21839892864227295,-0.04621922969818115,0.709961473941803,0.24487189948558807,0.4789273142814636,0.9015864133834839,0.9190326|0.0809674|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9190325736999512,52.28350809630957,0,0,0,0,0,
cross_town,Town02,mixed,2,18,0.9,27.720182418823242,187.56495666503906,0.22140730917453766,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0,0.4794899584095862,0.04535415768623352,0.5536964535713196,0.1540689468383789,0.0,0.2983989417552948,0.033780768513679504,0.5776371955871582,0.24344764649868011,0.3348226845264435,1.973757266998291,0.8571279|0.0700252|0.0728468|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8571279048919678,48.35681322800855,0,0,0,0,0,
cross_town,Town02,mixed,2,19,0.95,27.720182418823242,187.56495666503906,0.2215089052915573,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.002193282965439716,0.5024763674369637,0.07186678051948547,0.396705687046051,-0.17434103786945343,0.0,0.37839895486831665,-0.04621922969818115,0.34775739908218384,0.2556564211845398,0.08711569756269455,2.104663133621216,0.8395540|0.0800939|0.0803521|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8395540118217468,45.062049802117734,0,0,0,0,0,
cross_town,Town02,mixed,2,20,1.0,27.720182418823242,187.56495666503906,0.2215421199798584,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.002426364831629426,0.4584125009385768,0.005601644515991211,0.004197150468826294,-0.37914514541625977,0.0,0.2983989417552948,-0.1262192279100418,0.7883943915367126,0.800000011920929,0.028818627819418907,-0.5078422427177429,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,42.23709272716388,0,0,0,0,0,
cross_town,Town02,mixed,2,21,1.05,27.720182418823242,187.56495666503906,0.2215740978717804,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.002179138091975882,0.464738280873642,0.02168366312980652,0.3365938067436218,0.6107675433158875,0.0,0.3365938067436218,-0.04621922969818115,0.7251383662223816,0.244696706533432,0.4978269934654236,1.4414327144622803,0.9165999|0.0834001|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9165999293327332,39.775341129227876,0,0,0,0,0,
cross_town,Town02,mixed,2,22,1.1,27.720182418823242,187.56495666503906,0.22160117328166962,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0017816391076023745,0.43725240273038024,0.039021432399749756,0.8121446967124939,-0.3437272310256958,0.0,0.4165938198566437,-0.1262192279100418,1.0,0.28986650705337524,5.537710666656494,0.4095010757446289,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,37.603259880509114,0,0,0,0,0,
cross_town,Town02,mixed,2,23,1.15,27.720182418823242,187.56495666503906,0.2216225415468216,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0013720207387399608,0.43861466875595906,0.04301565885543823,0.09745603799819946,0.663921058177948,0.0,0.3365938067436218,-0.04621922969818115,0.9863802790641785,0.23212963342666626,1.3385010957717896,1.6717785596847534,0.9228334|0.0771666|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9228333830833435,35.66792111763014,0,0,0,0,0,
cross_town,Town02,mixed,2,24,1.2,27.720182418823242,187.56495666503906,0.22163863480091095,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0010242690915980978,0.43725735694397627,0.2675042152404785,0.012033581733703613,-0.18758806586265564,0.0,0.2565937936306,-0.1262192279100418,0.9999558925628662,0.2883618175983429,2.7185404300689697,-0.11633360385894775,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,33.92983020787635,0,0,0,0,0,
cross_town,Town02,mixed,2,25,1.25,27.720182418823242,187.56495666503906,0.22165046632289886,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0007437057327632901,0.48584765808062735,0.01848083734512329,0.5253913402557373,0.5895525813102722,0.0,0.3365938067436218,-0.04621922969818115,0.5140548944473267,0.2439853847026825,0.2700732350349426,1.3507814407348633,0.9148973|0.0851027|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9148973226547241,32.359403823730844,0,0,0,0,0,
cross_town,Town02,mixed,2,26,1.3,27.720182418823242,187.56495666503906,0.22165897488594055,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0005311203148720931,0.43843259584942956,0.036231935024261475,0.20540103316307068,0.08408159762620926,0.0,0.2565937936306,0.033780768513679504,0.9882070422172546,0.23824942111968994,1.368847370147705,1.8628208637237549,0.9256890|0.0743109|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9256890416145325,30.93180379798824,0,0,0,0,0,
cross_town,Town02,mixed,2,27,1.35,27.720182418823242,187.56495666503906,0.2216614931821823,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0001626663456755864,0.4647526203261818,0.02229645848274231,0.289888471364975,-0.08547177165746689,0.0,0.289888471364975,-0.04621922969818115,0.7250094413757324,0.24733926355838776,0.495022714138031,0.8853940963745117,0.9131587|0.0868413|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9131587147712708,29.627415315823516,0,0,0,0,0,
cross_town,Town02,mixed,2,28,1.4,27.720182418823242,187.56495666503906,0.22166430950164795,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.00022120285214194068,0.4584195499893379,0.021327853202819824,0.2802438735961914,0.05328204482793808,0.0,0.2802438735961914,0.033780768513679504,0.7883248329162598,0.24623122811317444,0.582483172416687,1.5981245040893555,0.9289528|0.0710472|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9289527535438538,28.431938347839537,0,0,0,0,0,
cross_town,Town02,mixed,2,29,1.45,27.720182418823242,187.56495666503906,0.2216673642396927,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.0002141647260247741,0.43814769735326997,0.13625794649124146,0.8697509765625,-0.041339077055454254,0.0,0.36024388670921326,-0.041339077055454254,0.9999973773956299,0.2908792495727539,3.419495105743408,1.543265461921692,0.5386122|0.4613877|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5386122465133667,27.330061086167706,0,0,0,0,0,
cross_town,Town02,mixed,2,30,1.5,27.720182418823242,187.56495666503906,0.22167007625102997,-179.97372436523438,1.9073484049620418e-06,499.35112512774094,3.8196537500315136e-07,0.0,2.663161087212984e-07,0.00018034745477184597,0.43812365788424157,0.037083715200424194,0.17161321640014648,0.10200516879558563,0.0,0.2802438735961914,0.0386609211564064,0.9909021258354187,0.24027253687381744,1.4323731660842896,1.8972461223602295,0.9321154|0.0678846|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9321154356002808,26.311977793615988,0,0,0,0,0,
