protocol,town,weather,episode,seed,checkpoint_role,checkpoint_training_steps,calibrator_fitted,requested_npc,spawned_npc,requested_walkers,spawned_walkers,spawn_index,goal_index,route_length_m,steps,total_reward,success,terminal_reason,route_completion_pct,distance_km,collision,collision_type,off_route,timeout,stuck,red_light_events,intervention_rate,mean_cte_m,mean_abs_route_heading_rad,mean_speed_kmh,min_ttc_s,ttc_observed,mean_sigma_bar,mean_sigma_ale,mean_sigma_epi,mean_policy_entropy_proxy,local_infraction_score,local_driving_score,official_leaderboard_score,server_error
extended,Town02,night_rain_fog,1,43,source,497953,0,20,20,0,0,35,-1,500.3246181160419,5045,776.2332112517984,1,goal,98.41519581967344,0.4939759929890624,0,none,0,0,0,0,0.710802775024777,0.08810668351293456,0.13376633601147378,7.065050693777465,0.677236773817875,1,0.8828149380721706,0.33229783133957147,11.801300279875711,2.3352203989643288,1.0,98.41519581967344,0,0
extended,Town02,night_rain_fog,2,44,source,497953,0,20,20,0,0,62,-1,499.33799939946215,5448,955.0649099733042,1,goal,98.42215802823821,0.4908774502011182,0,none,0,0,0,0,0.7037444933920705,0.07561391162415684,0.0878194042470588,6.497848735580614,0.5780194571027226,1,0.7784703444585576,0.2978779556046455,10.812740549138349,2.449990836906188,1.0,98.42215802823821,0,0
extended,Town02,night_rain_fog,3,45,source,497953,0,20,20,0,0,97,-1,499.60526290447393,4225,473.58818788509217,1,goal,98.42308378013072,0.4921856112741517,0,none,0,0,0,0,0.6170414201183432,0.11028450093054372,0.11245309546583071,8.40381164529979,0.6648166462675037,1,0.8542801387422889,0.35127605242842047,16.27738625078155,2.2857760368155304,1.0,98.42308378013072,0,0
extended,Town02,night_rain_fog,4,46,source,497953,0,20,20,0,0,84,-1,499.28973751825936,2654,114.13656843338029,1,goal,98.42875836918002,0.4923264981846201,0,none,0,0,0,0,0.3771665410700829,0.13340648784276793,0.12654974994327492,13.373701972297992,0.3843210692848368,1,0.8297699745337408,0.5243230062033686,4.359864585823519,2.0050595297387606,1.0,98.42875836918002,0,0
extended,Town02,night_rain_fog,5,47,source,497953,0,20,20,0,0,90,-1,499.2461278413276,4339,445.25296588307407,1,goal,98.41909184963721,0.4925010693971279,0,none,0,0,0,0,0.6506107398017976,0.11535600783355376,0.13406340716111817,8.187269204522744,0.6725679927041318,1,0.8140596824737429,0.2987990869605396,17.865065986645362,2.5041090047395183,1.0,98.41909184963721,0,0
extended,Town02,night_rain_fog,6,48,source,497953,0,20,20,0,0,47,-1,499.595430352111,4418,411.30552665517,1,goal,98.4147887830351,0.49192800223634614,0,none,0,0,0,1,0.6138524219103667,0.09835841302488169,0.1092799498042008,8.032425259903466,0.7353274729867264,1,0.8335538000853259,0.3013192886556636,16.07246810981191,2.424712700142802,0.7142857142857143,70.29627770216794,0,0
extended,Town02,night_rain_fog,7,49,source,497953,0,20,20,0,0,63,-1,499.29113175750956,3481,262.569075033837,1,goal,98.43967127497034,0.492462693833492,0,none,0,0,0,0,0.54409652398736,0.07719891659561084,0.10057639579967136,10.200308917229389,0.46855111006865063,1,0.7184191687255712,0.29801766554691506,5.346373044294288,2.6432770158291823,1.0,98.43967127497034,0,0
extended,Town02,night_rain_fog,8,50,source,497953,0,20,20,0,0,32,-1,499.32701082719865,5826,886.150459998534,1,goal,98.42102590891943,0.4909448704946324,0,none,0,0,0,0,0.7396155166495022,0.08289265620008743,0.08263674964962259,6.078091107335221,0.5505953347672644,1,0.8813543974192045,0.3136688127648245,10.13776365860523,2.1655079272556175,1.0,98.42102590891943,0,0
extended,Town02,night_rain_fog,9,51,source,497953,0,20,20,0,0,5,-1,500.0996068996452,4437,573.1730109217807,1,goal,98.42574402808808,0.493464360729317,0,none,0,0,0,0,0.6272256028848321,0.11154826925521472,0.11456423901411758,8.021032128820835,0.6727436635033317,1,0.8270807617858426,0.3099261491261599,25.812537457778944,2.457004048882343,1.0,98.42574402808808,0,0
extended,Town02,night_rain_fog,10,52,source,497953,0,20,20,0,0,39,-1,500.5107039234245,2561,41.491262700325024,1,goal,98.41714511818857,0.49260825751744486,0,none,0,0,0,0,0.31862553689964856,0.14746073501323045,0.1284699021467867,13.867031449831174,0.3650947758364243,1,0.854343526789752,0.5526468904397303,6.09794035547741,1.7925754274208534,1.0,98.41714511818857,0,0
