protocol,town,weather,episodes,success_rate_pct,mean_local_driving_score,std_local_driving_score,mean_route_completion_pct,std_route_completion_pct,mean_local_infraction_score,std_local_infraction_score,mean_cte_m,std_cte_m,mean_abs_route_heading_rad,std_abs_route_heading_rad,mean_min_ttc_s,std_min_ttc_s,ttc_observed_episodes,mean_intervention_rate,std_intervention_rate,mean_sigma_bar,std_sigma_bar,mean_policy_entropy_proxy,reliability_proxy_ece,total_distance_km,collisions,collisions_per_km,off_routes,off_routes_per_km,timeouts,timeouts_per_km,red_light_events,red_light_events_per_km,server_errors,official_leaderboard_score
extended,Town02,night_rain_fog,20,95.0,89.19413456277724,21.704281257651417,94.67725378604716,16.761929220793846,0.9286181139122316,0.15016462371632033,0.10461727301037696,0.02213732674198842,0.12157167438251311,0.030544178411939182,0.6853102773006554,0.1754939699502567,20,0.6275603015779405,0.10853891483614703,0.8484681819818913,0.045078127403367224,2.2986444379896716,0.7984681819818913,9.478098664296814,1,0.1055063927290517,0,0.0,0,0.0,4,0.4220255709162068,0,0
