protocol,town,weather,episode,route_point_index,route_s_m,x,y,z,yaw_deg
cross_town,Town02,mixed,2,0,0.0,27.720184326171875,187.56495666503906,0.0,180.02626037597656
cross_town,Town02,mixed,2,1,2.0000002165906947,25.720184326171875,187.56402587890625,0.0,180.02626037597656
cross_town,Town02,mixed,2,2,4.0000004261382625,23.720184326171875,187.5631103515625,0.0,180.02626037597656
cross_town,Town02,mixed,2,3,6.000000635685831,21.720184326171875,187.56219482421875,0.0,180.02626037597656
cross_town,Town02,mixed,2,4,8.0000008452334,19.720184326171875,187.561279296875,0.0,180.02626037597656
cross_town,Town02,mixed,2,5,10.000001054780968,17.720184326171875,187.56036376953125,0.0,180.02626037597656
cross_town,Town02,mixed,2,6,12.000003171676969,15.720182418823242,187.5594482421875,0.0,180.02626037597656
cross_town,Town02,mixed,2,7,14.00000242755032,13.720183372497559,187.55853271484375,0.0,180.02626037597656
cross_town,Town02,mixed,2,8,16.00000263709789,11.720183372497559,187.5576171875,0.0,180.02626037597656
cross_town,Town02,mixed,2,9,18.000002846645458,9.720183372497559,187.55670166015625,0.0,180.02626037597656
cross_town,Town02,mixed,2,10,20.0000016256817,7.720184803009033,187.5557861328125,0.0,180.02626037597656
cross_town,Town02,mixed,2,11,22.00000183522927,5.720184803009033,187.55487060546875,0.0,180.02626037597656
cross_town,Town02,mixed,2,12,24.000002283195393,3.720184564590454,187.553955078125,0.0,180.02626037597656
cross_town,Town02,mixed,2,13,26.0000017774873,1.7201852798461914,187.55303955078125,0.0,-179.97369384765625
cross_town,Town02,mixed,2,14,27.673439994786058,0.04799345135688782,187.48846435546875,0.0,-170.682373046875
cross_town,Town02,mixed,2,15,29.08543577096656,-1.2973997592926025,187.05992126464844,0.0,-153.98092651367188
cross_town,Town02,mixed,2,16,30.466042914526703,-2.438109874725342,186.28219604492188,0.0,-136.380615234375
cross_town,Town02,mixed,2,17,31.700917006952317,-3.15568208694458,185.27720642089844,0.0,-114.67379760742188
cross_town,Town02,mixed,2,18,32.93577954325156,-3.450666904449463,184.07809448242188,0.0,-92.96697998046875
cross_town,Town02,mixed,2,19,34.83284978822953,-3.4554524421691895,182.1810302734375,0.0,-90.01290893554688
cross_town,Town02,mixed,2,20,36.83284983920722,-3.455904006958008,180.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,21,38.83284989018491,-3.456355571746826,178.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,22,40.8328499411626,-3.4568071365356445,176.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,23,42.83284999214029,-3.457258701324463,174.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,24,44.83285004311798,-3.4577102661132812,172.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,25,46.83285009409567,-3.4581618309020996,170.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,26,48.83285014507336,-3.458613395690918,168.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,27,50.83285019605105,-3.4590649604797363,166.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,28,52.83285024702874,-3.4595165252685547,164.1810302734375,0.0,-90.01293182373047
cross_town,Town02,mixed,2,29,54.83095817056864,-3.459747791290283,162.18292236328125,0.0,270.0417175292969
cross_town,Town02,mixed,2,30,56.82789500302142,-3.455826997756958,160.1859893798828,0.0,-89.87117767333984
cross_town,Town02,mixed,2,31,58.82790005781037,-3.4513304233551025,158.1859893798828,0.0,-89.87117767333984
cross_town,Town02,mixed,2,32,60.82788985384882,-3.446833848953247,156.18600463867188,0.0,-89.87117767333984
cross_town,Town02,mixed,2,33,62.827894907565764,-3.44233775138855,154.18600463867188,0.0,-89.87117767333984
