protocol,town,weather,episode,route_point_index,route_s_m,x,y,z,yaw_deg
source_stress,Town10HD_Opt,night_rain_fog,1,0,0.0,-41.553924560546875,89.74514770507812,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,1,1.9999926561333043,-41.55955123901367,87.74516296386719,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,2,3.999992952366621,-41.565181732177734,85.74517059326172,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,3,5.999993237864263,-41.57080841064453,83.74517822265625,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,4,7.999993523361906,-41.57643508911133,81.74518585205078,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,5,9.999993819595222,-41.58206558227539,79.74519348144531,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,6,11.999994105092863,-41.58769226074219,77.74520111083984,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,7,13.999994390590505,-41.593318939208984,75.74520874023438,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,8,15.999994686823822,-41.59894943237305,73.7452163696289,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,9,17.999994972321463,-41.604576110839844,71.74522399902344,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,10,19.99999526855478,-41.610206604003906,69.74523162841797,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,11,21.999995554052422,-41.6158332824707,67.7452392578125,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,12,23.999995839550063,-41.6214599609375,65.74524688720703,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,13,25.99999995046553,-41.62709045410156,63.7452507019043,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,14,27.999996421281004,-41.63271713256836,61.745262145996094,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,15,29.999996706778646,-41.638343811035156,59.745269775390625,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,16,31.999997003011963,-41.64397430419922,57.745277404785156,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,17,33.999997288509604,-41.649600982666016,55.74528503417969,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,18,35.999997574007246,-41.65522766113281,53.74529266357422,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,19,37.99999787024056,-41.660858154296875,51.74530029296875,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,20,39.999998155738204,-41.66648483276367,49.74530792236328,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,21,41.999998441235846,-41.67211151123047,47.74531555175781,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,22,43.99999873746916,-41.67774200439453,45.745323181152344,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,23,45.999999022966804,-41.68336868286133,43.745330810546875,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,24,47.999999308464446,-41.688995361328125,41.745338439941406,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,25,49.99999959396209,-41.69462203979492,39.74534606933594,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,26,51.999999890195404,-41.700252532958984,37.74535369873047,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,27,54.000000175693046,-41.70587921142578,35.745361328125,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,28,56.00000046119069,-41.71150588989258,33.74536895751953,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,29,58.000000757424004,-41.71713638305664,31.745376586914062,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,30,60.000001042921646,-41.72276306152344,29.745384216308594,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,31,61.99999943181389,-41.7283935546875,27.745393753051758,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,32,63.99999971731153,-41.7340202331543,25.74540138244629,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,33,66.00000000280917,-41.739646911621094,23.74540901184082,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,34,68.00000029904248,-41.745277404785156,21.74541664123535,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,35,70.00000058454013,-41.75090408325195,19.745424270629883,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,36,71.9999989626967,-41.75653076171875,17.745433807373047,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,37,73.99999925893,-41.76216125488281,15.745441436767578,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,38,75.99999954442765,-41.76778793334961,13.74544906616211,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,39,77.9999998299253,-41.773414611816406,11.74545669555664,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,40,80.00000012615861,-41.77904510498047,9.745464324951172,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,41,81.99999993482098,-41.784671783447266,7.745472431182861,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,42,84.00000023105429,-41.79030227661133,5.745480060577393,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,43,86.00000075496956,-41.795928955078125,3.7454874515533447,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,44,88.00000092125839,-41.80155563354492,1.7454952001571655,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,45,90.00000124729391,-41.807186126708984,-0.2544972002506256,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,46,91.99999899960417,-41.81281280517578,-2.2544870376586914,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,47,93.99999880826654,-41.81843948364258,-4.254478931427002,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,48,95.99999910449985,-41.82406997680664,-6.254471302032471,0.0,-90.1612319946289
source_stress,Town10HD_Opt,night_rain_fog,1,49,98.01087322922918,-41.830810546875,-8.265334129333496,0.0,-90.27991485595703
source_stress,Town10HD_Opt,night_rain_fog,1,50,100.01461468322202,-41.84190368652344,-10.269044876098633,0.0,-90.32073974609375
source_stress,Town10HD_Opt,night_rain_fog,1,51,102.00079290609864,-41.851402282714844,-12.255200386047363,0.0,269.830078125
source_stress,Town10HD_Opt,night_rain_fog,1,52,103.97852053858807,-41.85306167602539,-14.232927322387695,0.0,270.0731201171875
source_stress,Town10HD_Opt,night_rain_fog,1,53,105.95624832871192,-41.84636306762695,-16.210643768310547,0.0,270.316162109375
source_stress,Town10HD_Opt,night_rain_fog,1,54,107.94560923968186,-41.83230209350586,-18.199954986572266,0.0,270.43231201171875
source_stress,Town10HD_Opt,night_rain_fog,1,55,109.9456089541769,-41.81721115112305,-20.19989776611328,0.0,270.43231201171875
source_stress,Town10HD_Opt,night_rain_fog,1,56,111.94560866867195,-41.802120208740234,-22.199840545654297,0.0,270.43231201171875
source_stress,Town10HD_Opt,night_rain_fog,1,57,113.945608383167,-41.78702926635742,-24.199783325195312,0.0,270.43231201171875
