protocol,town,weather,episode,route_point_index,route_s_m,x,y,z,yaw_deg
cross_town,Town02,mixed,16,0,0.0,37.452880859375,105.4321060180664,0.0,179.79315185546875
cross_town,Town02,mixed,16,1,1.9999977640096638,35.45289611816406,105.43932342529297,0.0,179.79315185546875
cross_town,Town02,mixed,16,2,3.999999342691754,33.45290756225586,105.44654083251953,0.0,179.79315185546875
cross_town,Town02,mixed,16,3,5.999997134248224,31.452922821044922,105.45376586914062,0.0,179.79315185546875
cross_town,Town02,mixed,16,4,7.999996805594101,29.45293617248535,105.46098327636719,0.0,179.79315185546875
cross_town,Town02,mixed,16,5,9.999996476939979,27.45294952392578,105.46820068359375,0.0,179.79315185546875
cross_town,Town02,mixed,16,6,11.999998083168823,25.452960968017578,105.47542572021484,0.0,179.79315185546875
cross_town,Town02,mixed,16,7,13.9999977545147,23.452974319458008,105.4826431274414,0.0,179.79315185546875
cross_town,Town02,mixed,16,8,15.999997425860577,21.452987670898438,105.48986053466797,0.0,179.79315185546875
cross_town,Town02,mixed,16,9,17.999997124753236,19.453001022338867,105.49708557128906,0.0,179.79315185546875
cross_town,Town02,mixed,16,10,19.99999679609911,17.453014373779297,105.50430297851562,0.0,179.79315185546875
cross_town,Town02,mixed,16,11,21.999997421113093,15.45302677154541,105.51152038574219,0.0,179.79315185546875
cross_town,Town02,mixed,16,12,23.999999027341936,13.453038215637207,105.51874542236328,0.0,179.79315185546875
cross_town,Town02,mixed,16,13,25.9999967913516,11.45305347442627,105.52596282958984,0.0,179.79315185546875
cross_town,Town02,mixed,16,14,27.99999837003369,9.453064918518066,105.5331802368164,0.0,179.79315185546875
cross_town,Town02,mixed,16,15,29.999999976262536,7.453076362609863,105.5404052734375,0.0,179.79315185546875
cross_town,Town02,mixed,16,16,31.9999977402722,5.453091621398926,105.54762268066406,0.0,179.79315185546875
cross_town,Town02,mixed,16,17,34.244347537195644,3.2112202644348145,105.65306854248047,0.0,172.7501678466797
cross_town,Town02,mixed,16,18,36.60794806477046,0.903696596622467,106.16487121582031,0.0,162.23873901367188
cross_town,Town02,mixed,16,19,38.97154623894132,-1.2717351913452148,107.08904266357422,0.0,151.72732543945312
cross_town,Town02,mixed,16,20,41.271032835242764,-3.194437026977539,108.35033416748047,0.0,143.07020568847656
cross_town,Town02,mixed,16,21,43.72512426970579,-4.982964515686035,110.03073120117188,0.0,129.89297485351562
cross_town,Town02,mixed,16,22,46.206594103254766,-6.331134796142578,112.11402893066406,0.0,115.92340850830078
cross_town,Town02,mixed,16,23,48.688069285401404,-7.136509895324707,114.46117401123047,0.0,101.95384979248047
cross_town,Town02,mixed,16,24,51.09568034865928,-7.358428001403809,116.85853576660156,0.0,90.12882232666016
cross_town,Town02,mixed,16,25,53.09567777407298,-7.362924575805664,118.85852813720703,0.0,90.12882232666016
cross_town,Town02,mixed,16,26,55.09567519734277,-7.367420196533203,120.8585205078125,0.0,90.12882232666016
cross_town,Town02,mixed,16,27,57.095672622756474,-7.371916770935059,122.85851287841797,0.0,90.12882232666016
cross_town,Town02,mixed,16,28,59.095677677545424,-7.376413345336914,124.85851287841797,0.0,90.12882232666016
cross_town,Town02,mixed,16,29,61.09567510295913,-7.3809099197387695,126.85850524902344,0.0,90.12882232666016
cross_town,Town02,mixed,16,30,63.09566489899758,-7.385406494140625,128.85848999023438,0.0,90.12882232666016
cross_town,Town02,mixed,16,31,65.09566995378654,-7.3899030685424805,130.85848999023438,0.0,90.12882232666016
cross_town,Town02,mixed,16,32,67.09565974768108,-7.3943986892700195,132.8584747314453,0.0,90.12882232666016
cross_town,Town02,mixed,16,33,69.09566480247003,-7.398895263671875,134.8584747314453,0.0,90.12882232666016
cross_town,Town02,mixed,16,34,71.09566985725897,-7.4033918380737305,136.8584747314453,0.0,90.12882232666016
cross_town,Town02,mixed,16,35,73.09567491204791,-7.407888412475586,138.8584747314453,0.0,90.12882232666016
cross_town,Town02,mixed,16,36,75.09566470808636,-7.412384986877441,140.85845947265625,0.0,90.12882232666016
cross_town,Town02,mixed,16,37,77.0956697628753,-7.416881561279297,142.85845947265625,0.0,90.12882232666016
cross_town,Town02,mixed,16,38,79.09565955676985,-7.421377182006836,144.8584442138672,0.0,90.12882232666016
cross_town,Town02,mixed,16,39,81.09566461155879,-7.425873756408691,146.8584442138672,0.0,90.12882232666016
cross_town,Town02,mixed,16,40,83.09566966634773,-7.430370330810547,148.8584442138672,0.0,90.12882232666016
cross_town,Town02,mixed,16,41,85.09567472113667,-7.434866905212402,150.8584442138672,0.0,90.12882232666016
cross_town,Town02,mixed,16,42,87.09566451717512,-7.439363479614258,152.85842895507812,0.0,90.12882232666016
cross_town,Town02,mixed,16,43,89.09566956982017,-7.443859100341797,154.85842895507812,0.0,90.12882232666016
cross_town,Town02,mixed,16,44,91.09567462460913,-7.448355674743652,156.85842895507812,0.0,90.12882232666016
cross_town,Town02,mixed,16,45,93.09566442064758,-7.452852249145508,158.85841369628906,0.0,90.12882232666016
cross_town,Town02,mixed,16,46,95.09566947543652,-7.457348823547363,160.85841369628906,0.0,90.12882232666016
cross_town,Town02,mixed,16,47,97.10063009807166,-7.459814548492432,162.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,48,99.10063014904935,-7.459362983703613,164.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,49,101.10063020002704,-7.458911418914795,166.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,50,103.10063025100473,-7.458459854125977,168.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,51,105.10063030198242,-7.458008289337158,170.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,52,107.10063035296011,-7.45755672454834,172.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,53,109.1006304039378,-7.4571051597595215,174.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,54,111.10063045491549,-7.456653594970703,176.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,55,113.10063050589318,-7.456202030181885,178.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,56,115.10063055687087,-7.455750465393066,180.86337280273438,0.0,89.98706817626953
cross_town,Town02,mixed,16,57,117.10063060795628,-7.45529842376709,182.86337280273438,0.0,-270.0129089355469
cross_town,Town02,mixed,16,58,119.26745730721133,-7.432077407836914,185.0300750732422,0.0,85.19306945800781
cross_town,Town02,mixed,16,59,122.1330380646476,-6.568215370178223,187.76234436035156,0.0,59.716033935546875
cross_town,Town02,mixed,16,60,124.99860326618605,-4.6130781173706055,189.85731506347656,0.0,34.23899841308594
cross_town,Town02,mixed,16,61,127.5063267939695,-2.375267267227173,190.98907470703125,0.0,19.497543334960938
cross_town,Town02,mixed,16,62,130.01046620348765,0.0725187361240387,191.517333984375,0.0,4.8594818115234375
cross_town,Town02,mixed,16,63,132.17847561389368,2.2402303218841553,191.5532684326172,0.0,0.026275634765625
cross_town,Town02,mixed,16,64,134.1787125730655,4.240467071533203,191.55418395996094,0.0,0.02626265585422516
cross_town,Town02,mixed,16,65,136.17871230577595,6.240466594696045,191.5550994873047,0.0,0.02626265585422516
cross_town,Town02,mixed,16,66,138.17871299216063,8.240467071533203,191.55601501464844,0.0,0.02626265585422516
cross_town,Town02,mixed,16,67,140.17871320875133,10.240467071533203,191.55694580078125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,68,142.17871246462468,12.240466117858887,191.557861328125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,69,144.17871267417226,14.240466117858887,191.55877685546875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,70,146.1787119300456,16.24046516418457,191.5596923828125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,71,148.1787121395932,18.24046516418457,191.56060791015625,0.0,0.02626265585422516
cross_town,Town02,mixed,16,72,150.17871234914077,20.24046516418457,191.5615234375,0.0,0.02626265585422516
cross_town,Town02,mixed,16,73,152.17871255868835,22.24046516418457,191.56243896484375,0.0,0.02626265585422516
cross_town,Town02,mixed,16,74,154.17871276823593,24.24046516418457,191.5633544921875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,75,156.1787129777835,26.24046516418457,191.56427001953125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,76,158.17871318733108,28.24046516418457,191.565185546875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,77,160.17871339687866,30.24046516418457,191.56610107421875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,78,162.17871551377468,32.2404670715332,191.5670166015625,0.0,0.02626265585422516
cross_town,Town02,mixed,16,79,164.1787119086254,34.24046325683594,191.56793212890625,0.0,0.02626265585422516
cross_town,Town02,mixed,16,80,166.17871593286984,36.2404670715332,191.56884765625,0.0,-359.97369384765625
cross_town,Town02,mixed,16,81,168.17871232772055,38.24046325683594,191.56976318359375,0.0,-359.97369384765625
cross_town,Town02,mixed,16,82,170.17871253726813,40.24046325683594,191.5706787109375,0.0,-359.97369384765625
cross_town,Town02,mixed,16,83,172.1787127468157,42.24046325683594,191.57159423828125,0.0,-359.97369384765625
cross_town,Town02,mixed,16,84,174.17871295636328,44.24046325683594,191.572509765625,0.0,-359.97369384765625
cross_town,Town02,mixed,16,85,176.17871316591086,46.24046325683594,191.57342529296875,0.0,-359.97369384765625
cross_town,Town02,mixed,16,86,178.17871338250157,48.24046325683594,191.57435607910156,0.0,-359.97369384765625
cross_town,Town02,mixed,16,87,180.17871359204915,50.24046325683594,191.5752716064453,0.0,-359.97369384765625
cross_town,Town02,mixed,16,88,182.17871380159673,52.24046325683594,191.57618713378906,0.0,-359.97369384765625
cross_town,Town02,mixed,16,89,184.1787140111443,54.24046325683594,191.5771026611328,0.0,0.02626265585422516
cross_town,Town02,mixed,16,90,186.1787142206919,56.24046325683594,191.57801818847656,0.0,0.02626265585422516
cross_town,Town02,mixed,16,91,188.17871443023947,58.24046325683594,191.5789337158203,0.0,0.02626265585422516
cross_town,Town02,mixed,16,92,190.17871464683017,60.24046325683594,191.57986450195312,0.0,0.02626265585422516
cross_town,Town02,mixed,16,93,192.17871485637775,62.24046325683594,191.58078002929688,0.0,0.02626265585422516
cross_town,Town02,mixed,16,94,194.17871506592533,64.24046325683594,191.58169555664062,0.0,0.02626265585422516
cross_town,Town02,mixed,16,95,196.1787152754729,66.24046325683594,191.58261108398438,0.0,0.02626265585422516
cross_town,Town02,mixed,16,96,198.1787154850205,68.24046325683594,191.58352661132812,0.0,0.02626265585422516
cross_town,Town02,mixed,16,97,200.17871569456807,70.24046325683594,191.58444213867188,0.0,0.02626265585422516
cross_town,Town02,mixed,16,98,202.17871590411565,72.24046325683594,191.58535766601562,0.0,0.02626265585422516
cross_town,Town02,mixed,16,99,204.17871611366323,74.24046325683594,191.58627319335938,0.0,0.02626265585422516
cross_town,Town02,mixed,16,100,206.1787163232108,76.24046325683594,191.58718872070312,0.0,0.02626265585422516
cross_town,Town02,mixed,16,101,208.1787165327584,78.24046325683594,191.58810424804688,0.0,0.02626265585422516
cross_town,Town02,mixed,16,102,210.17871674230597,80.24046325683594,191.58901977539062,0.0,0.02626265585422516
cross_town,Town02,mixed,16,103,212.17871695185354,82.24046325683594,191.58993530273438,0.0,0.02626265585422516
cross_town,Town02,mixed,16,104,214.17871716140112,84.24046325683594,191.59085083007812,0.0,0.02626265585422516
cross_town,Town02,mixed,16,105,216.17871737799183,86.24046325683594,191.59178161621094,0.0,0.02626265585422516
cross_town,Town02,mixed,16,106,218.1787175875394,88.24046325683594,191.5926971435547,0.0,0.02626265585422516
cross_town,Town02,mixed,16,107,220.178717797087,90.24046325683594,191.59361267089844,0.0,0.02626265585422516
cross_town,Town02,mixed,16,108,222.17871800663457,92.24046325683594,191.5945281982422,0.0,0.02626265585422516
cross_town,Town02,mixed,16,109,224.17871821618215,94.24046325683594,191.59544372558594,0.0,0.02626265585422516
cross_town,Town02,mixed,16,110,226.17871842572973,96.24046325683594,191.5963592529297,0.0,0.02626265585422516
cross_town,Town02,mixed,16,111,228.1787186352773,98.24046325683594,191.59727478027344,0.0,0.02626265585422516
cross_town,Town02,mixed,16,112,230.17871884482489,100.24046325683594,191.5981903076172,0.0,0.02626265585422516
cross_town,Town02,mixed,16,113,232.17871142497873,102.2404556274414,191.59910583496094,0.0,0.02626265585422516
cross_town,Town02,mixed,16,114,234.1787116345263,104.2404556274414,191.6000213623047,0.0,0.02626265585422516
cross_town,Town02,mixed,16,115,236.1787118440739,106.2404556274414,191.60093688964844,0.0,0.02626265585422516
cross_town,Town02,mixed,16,116,238.17871205362147,108.2404556274414,191.6018524169922,0.0,0.02626265585422516
cross_town,Town02,mixed,16,117,240.17871227021217,110.2404556274414,191.602783203125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,118,242.17871247975975,112.2404556274414,191.60369873046875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,119,244.17871268930733,114.2404556274414,191.6046142578125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,120,246.1787128988549,116.2404556274414,191.60552978515625,0.0,0.02626265585422516
cross_town,Town02,mixed,16,121,248.1787207377962,118.24046325683594,191.6064453125,0.0,0.02626265585422516
cross_town,Town02,mixed,16,122,250.17872094734378,120.24046325683594,191.60736083984375,0.0,0.02626265585422516
cross_town,Town02,mixed,16,123,252.17870589810389,122.24044799804688,191.6082763671875,0.0,0.02626265585422516
cross_town,Town02,mixed,16,124,254.17871373704517,124.2404556274414,191.60919189453125,0.0,-359.97369384765625
cross_town,Town02,mixed,16,125,256.1787139465927,126.2404556274414,191.610107421875,0.0,-359.97369384765625
cross_town,Town02,mixed,16,126,258.03022732757995,128.09193420410156,191.6214599609375,0.0,-355.7266845703125
cross_town,Town02,mixed,16,127,259.33672935062,129.35899353027344,191.9400634765625,0.0,-336.0440979003906
cross_town,Town02,mixed,16,128,260.64322174578496,130.4447021484375,192.66680908203125,0.0,-316.36151123046875
cross_town,Town02,mixed,16,129,262.06782623128026,131.305419921875,193.802001953125,0.0,-300.01171875
cross_town,Town02,mixed,16,130,263.5832892052128,131.90057373046875,195.19570922851562,0.0,-286.23565673828125
cross_town,Town02,mixed,16,131,265.0987751602474,132.146728515625,196.69107055664062,0.0,-272.4595642089844
cross_town,Town02,mixed,16,132,267.01107211160524,132.15086364746094,198.60336303710938,0.0,-269.94189453125
cross_town,Town02,mixed,16,133,269.0110883845966,132.1488494873047,200.60337829589844,0.0,90.0580825805664
cross_town,Town02,mixed,16,134,271.01107415545044,132.14682006835938,202.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,135,273.0110751850855,132.14479064941406,204.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,136,275.0110762147205,132.14276123046875,206.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,137,277.01107724435553,132.14073181152344,208.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,138,279.01107827399056,132.13870239257812,210.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,139,281.0110793036256,132.1366729736328,212.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,140,283.0110803178356,132.13465881347656,214.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,141,285.0110813474706,132.13262939453125,216.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,142,287.01108237710565,132.13059997558594,218.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,143,289.0110834067407,132.12857055664062,220.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,144,291.0110844363757,132.1265411376953,222.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,145,293.01108546601074,132.12451171875,224.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,146,295.01108649564577,132.1224822998047,226.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,147,297.0110722510745,132.12046813964844,228.6033477783203,0.0,90.0580825805664
cross_town,Town02,mixed,16,148,299.01108853949074,132.11843872070312,230.60336303710938,0.0,-269.9419250488281
cross_town,Town02,mixed,16,149,301.0110895691258,132.1164093017578,232.60336303710938,0.0,90.0580825805664
cross_town,Town02,mixed,16,150,303.5758240455272,132.44866943359375,235.146484375,0.0,73.58683013916016
cross_town,Town02,mixed,16,151,306.21361374334987,133.5932159423828,237.5230255126953,0.0,54.98236846923828
cross_town,Town02,mixed,16,152,308.86405339787774,135.44891357421875,239.41543579101562,0.0,36.00042724609375
cross_town,Town02,mixed,16,153,311.526681472938,137.8353729248047,240.59628295898438,0.0,16.6536865234375
cross_town,Town02,mixed,16,154,314.0961096808491,140.38319396972656,240.92880249023438,0.0,0.0348052978515625
cross_town,Town02,mixed,16,155,316.09633892591745,142.3834228515625,240.9300079345703,0.0,-359.96514892578125
cross_town,Town02,mixed,16,156,318.0963392984464,144.3834228515625,240.9312286376953,0.0,0.0348052978515625
cross_town,Town02,mixed,16,157,320.0963396709754,146.3834228515625,240.9324493408203,0.0,0.0348052978515625
cross_town,Town02,mixed,16,158,322.09634004350437,148.3834228515625,240.9336700439453,0.0,0.0348052978515625
cross_town,Town02,mixed,16,159,324.0963404067783,150.3834228515625,240.93487548828125,0.0,0.0348052978515625
cross_town,Town02,mixed,16,160,326.0963407793073,152.3834228515625,240.93609619140625,0.0,0.0348052978515625
cross_town,Town02,mixed,16,161,328.09634114258125,154.3834228515625,240.9373016357422,0.0,0.0348052978515625
cross_town,Town02,mixed,16,162,330.0963415151102,156.3834228515625,240.9385223388672,0.0,0.0348052978515625
cross_town,Town02,mixed,16,163,332.0963418876392,158.3834228515625,240.9397430419922,0.0,0.0348052978515625
cross_town,Town02,mixed,16,164,334.09634225091315,160.3834228515625,240.94094848632812,0.0,0.0348052978515625
cross_town,Town02,mixed,16,165,336.0963426234421,162.3834228515625,240.94216918945312,0.0,0.0348052978515625
cross_town,Town02,mixed,16,166,338.0963429867161,164.3834228515625,240.94337463378906,0.0,0.0348052978515625
cross_town,Town02,mixed,16,167,340.09634335924505,166.3834228515625,240.94459533691406,0.0,0.0348052978515625
