protocol,town,weather,episodes,success_rate_pct,mean_local_driving_score,std_local_driving_score,mean_route_completion_pct,std_route_completion_pct,mean_local_infraction_score,std_local_infraction_score,mean_cte_m,std_cte_m,mean_abs_route_heading_rad,std_abs_route_heading_rad,mean_min_ttc_s,std_min_ttc_s,ttc_observed_episodes,mean_intervention_rate,std_intervention_rate,mean_sigma_bar,std_sigma_bar,mean_policy_entropy_proxy,reliability_proxy_ece,total_distance_km,collisions,collisions_per_km,off_routes,off_routes_per_km,timeouts,timeouts_per_km,red_light_events,red_light_events_per_km,server_errors,official_leaderboard_score
extended,Town01,night_rain_fog,20,95.0,93.72749937136334,14.476280787452556,97.60623630519697,3.633003682665548,0.9571895424836601,0.1318744083055311,0.0961118101709394,0.0226581105123663,0.09436591769861974,0.03984812386882682,0.7863598470988605,0.4335673016110901,20,0.4675270710334326,0.0865870428938763,0.7931388615905581,0.07342767428680275,2.244126121803489,0.7431388615905581,9.763225012183966,1,0.10242517188245229,0,0.0,0,0.0,2,0.20485034376490457,0,0
