protocol,town,weather,episode,t,sim_time_s,ego_x,ego_y,ego_z,ego_yaw_deg,route_s_m,route_remaining_m,route_completion_pct,cte_m,route_heading_rad,speed_kmh,reward,command_throttle,command_brake,command_steer,applied_throttle,applied_brake,applied_steer,sigma_bar,sigma_ale,sigma_epi,policy_entropy_proxy,attention,top_attention_index,top_attention_value,ttc_s,collision,off_route,timeout,red_light_violation,intervention,terminal_reason
cross_town,Town02,mixed,4,1,0.05,104.60018157958984,187.60018920898438,0.15079765021800995,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.46652390956923767,0.42405008384722653,0.06487032771110535,0.6499319672584534,0.3390599489212036,0.0,0.07999999821186066,0.07999999821186066,0.9509802460670471,0.2662687301635742,0.975048840045929,0.67933189868927,0.4912417|0.4431292|0.0656291|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4912416934967041,,0,0,0,0,0,
cross_town,Town02,mixed,4,2,0.1,104.60018157958984,187.60018920898438,0.16111251711845398,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.8584056973457653,0.48640989371908105,0.11960729956626892,0.831983208656311,0.46822378039360046,0.0,0.1599999964237213,0.1599999964237213,0.3273821473121643,0.2703735828399658,0.04961410164833069,1.2399406433105469,0.4628855|0.4313714|0.0645377|0.0412055|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4628855288028717,,0,0,0,0,0,
cross_town,Town02,mixed,4,3,0.15,104.60018157958984,187.60018920898438,0.17358191311359406,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.8940896987915226,0.419468346331578,0.4545639455318451,0.6520922183990479,0.7189056873321533,0.0,0.23999999463558197,0.23999999463558197,0.9967976212501526,0.26678431034088135,1.6683814525604248,1.3217720985412598,0.9197373|0.0802627|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.9197373390197754,,0,0,0,0,0,
cross_town,Town02,mixed,4,4,0.2,104.60018157958984,187.60018920898438,0.1851729154586792,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.7842066228391987,0.47505337025661737,0.3805209994316101,0.7225720882415771,0.7097278833389282,0.0,0.3199999928474426,0.3199999928474426,0.44094184041023254,0.26091820001602173,0.17974667251110077,2.4773988723754883,0.5000176|0.4999824|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5000176429748535,,0,0,0,0,0,
cross_town,Town02,mixed,4,5,0.25,104.60018157958984,187.60018920898438,0.19481013715267181,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.6321003198624572,0.47661886165205575,0.44643521308898926,0.5857825875282288,0.7119525671005249,0.0,0.4000000059604645,0.4000000059604645,0.42528456449508667,0.2647836208343506,0.15993724763393402,2.501878499984741,0.4980958|0.4627207|0.0391835|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4980958104133606,,0,0,0,0,0,
cross_town,Town02,mixed,4,6,0.3,104.60018157958984,187.60018920898438,0.20233981311321259,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.4844102203846004,0.4638530864487321,0.3262106776237488,0.831841230392456,0.6387253999710083,0.0,0.48000001907348633,0.48000001907348633,0.5529414415359497,0.27616479992866516,0.2769758105278015,1.635157585144043,0.8086867|0.1189411|0.0723721|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8086867332458496,,0,0,0,0,0,
cross_town,Town02,mixed,4,7,0.35,104.60018157958984,187.60018920898438,0.2079935073852539,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.358945655822842,0.43421046671805336,0.423510879278183,0.3243575394153595,0.18645811080932617,0.0,0.4000000059604645,0.4000000059604645,0.8493672013282776,0.2811887860298157,0.651222825050354,1.5340650081634521,0.7959115|0.1276950|0.0763935|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.7959114909172058,,0,0,0,0,0,
cross_town,Town02,mixed,4,8,0.4,104.60018157958984,187.60018920898438,0.21212272346019745,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.25964770317084235,0.46469183768331307,0.501641035079956,0.4632920026779175,0.6531845927238464,0.0,0.3199999928474426,0.48000001907348633,0.5445536375045776,0.2651938498020172,0.2794783115386963,2.309079647064209,0.4933962|0.4635406|0.0430631|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.49339622259140015,,0,0,0,0,0,
cross_town,Town02,mixed,4,9,0.45,104.60018157958984,187.60018920898438,0.21507766842842102,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.18444815129045009,0.45075172326470997,0.3516998887062073,0.6970075368881226,0.36045700311660767,0.0,0.4000000059604645,0.4000000059604645,0.6839550733566284,0.2705840468406677,0.42241793870925903,2.097571849822998,0.4663601|0.4255989|0.0659241|0.0421168|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.46636006236076355,,0,0,0,0,0,
cross_town,Town02,mixed,4,10,0.5,104.60018157958984,187.60018920898438,0.21715930104255676,-179.97372436523438,0.0,499.13186526005495,0.0,7.62939453125e-06,2.663161087212984e-07,0.12919015288354632,0.4542581685156061,0.46846655011177063,0.4503951370716095,0.5426937937736511,0.0,0.3199999928474426,0.48000001907348633,0.6488909125328064,0.2706616520881653,0.3828802704811096,2.233860969543457,0.4827272|0.4076153|0.0678102|0.0418474|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.48272719979286194,315.8148220617322,0,0,0,0,0,
