protocol,town,weather,episode,t,sim_time_s,ego_x,ego_y,ego_z,ego_yaw_deg,route_s_m,route_remaining_m,route_completion_pct,cte_m,route_heading_rad,speed_kmh,reward,command_throttle,command_brake,command_steer,applied_throttle,applied_brake,applied_steer,sigma_bar,sigma_ale,sigma_epi,policy_entropy_proxy,attention,top_attention_index,top_attention_value,ttc_s,collision,off_route,timeout,red_light_violation,intervention,terminal_reason
source_stress,Town10HD_Opt,night_rain_fog,7,1,0.05,15.142986297607422,16.7260684967041,-0.0743400901556015,-179.84078979492188,0.0,499.2208276585435,0.0,2.86102294921875e-06,2.663161087212984e-07,5.2810905933471375,0.44186294031846557,0.14321517944335938,0.5147420167922974,-0.04035252332687378,0.0,0.07999999821186066,-0.04035252332687378,1.0,0.39829838275909424,5.077752113342285,1.523809552192688,0.6677786|0.3322214|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6677786111831665,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,2,0.1,15.142876625061035,16.726064682006836,-0.06790618598461151,-179.84078979492188,0.00010682170429327256,499.2207208368392,2.139768582859214e-05,3.814697265625e-06,2.663161087212984e-07,0.658242116569389,0.4637036737616488,0.1475849151611328,0.5885689854621887,0.44269999861717224,0.0,0.1599999964237213,0.03964747488498688,0.7240044474601746,0.3985222578048706,0.3425809144973755,2.643657684326172,0.6583832|0.3416168|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6583831906318665,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,3,0.15,15.142850875854492,16.726070404052734,-0.05620128661394119,-179.84078979492188,0.0001325549079313775,499.2206951036356,2.6552359314231627e-05,1.9073486328125e-06,2.663161087212984e-07,0.9136492933840126,0.4405278532439613,0.11786049604415894,0.47686567902565,0.08917685598134995,0.0,0.23999999463558197,0.08917685598134995,0.999525785446167,0.800000011920929,1.6133610010147095,1.8390791416168213,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,4,0.2,15.142868041992188,16.726078033447266,-0.043521881103515625,-179.84078979492188,0.00011536764290833189,499.22071229090056,2.3109541212339185e-05,9.5367431640625e-06,2.663161087212984e-07,0.8878060672928779,0.4558876489410705,0.1990811824798584,0.5447747707366943,0.3481985330581665,0.0,0.3199999928474426,0.1691768616437912,0.8015300035476685,0.3995739817619324,0.44939717650413513,2.7761025428771973,0.6142582|0.3857419|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6142581701278687,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,5,0.25,15.14289379119873,16.7260799407959,-0.03222053498029709,-179.84078979492188,8.961322985631527e-05,499.2207380453136,1.7950619223284654e-05,1.1444091796875e-05,2.663161087212984e-07,0.754507669594507,0.44480501742057105,0.2283211350440979,0.4628082811832428,-0.5087427496910095,0.0,0.4000000059604645,0.08917686343193054,0.9131364822387695,0.390031635761261,0.6981052756309509,3.0875885486602783,1.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,1.0,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,6,0.3,15.142918586730957,16.7260799407959,-0.02303188294172287,-179.84078979492188,6.481779517924676e-05,499.2207628407483,1.2983792259480961e-05,1.1444091796875e-05,2.663161087212984e-07,0.597276920620862,0.4494895396353847,0.17437613010406494,0.33629119396209717,0.0030811731703579426,0.0,0.33629119396209717,0.009176863357424736,0.8663033843040466,0.39492177963256836,0.5722437500953674,3.034389019012451,0.4213855|0.3819093|0.1967052|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4213854670524597,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,7,0.35,15.142937660217285,16.72608184814453,-0.015951422974467278,-179.84078979492188,4.573908335470533e-05,499.22078191946014,9.162094371990004e-06,1.33514404296875e-05,2.663161087212984e-07,0.4523898122527488,0.46105516187195467,0.1338723599910736,0.18830132484436035,-0.07723084837198257,0.0,0.2562911808490753,-0.07082313299179077,0.7506785988807678,0.3977465033531189,0.3778122067451477,2.926269054412842,0.6809097|0.3190903|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6809096932411194,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,8,0.4,15.142953872680664,16.7260799407959,-0.010684967041015625,-179.84078979492188,2.953198429264927e-05,499.2207981265592,5.915615426375705e-06,1.1444091796875e-05,2.663161087212984e-07,0.33247495329369414,0.459493353257254,0.13346043229103088,0.24381694197654724,0.1565645933151245,0.0,0.24381694197654724,0.009176867082715034,0.7663182616233826,0.395196795463562,0.4017125964164734,2.880634307861328,0.4195143|0.3722635|0.2082223|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4195142686367035,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,9,0.45,15.142966270446777,16.72608184814453,-0.006864700000733137,-179.84078979492188,1.7128966419626284e-05,499.2208105295771,3.4311401829857417e-06,1.33514404296875e-05,2.663161087212984e-07,0.23903693350329094,0.44586631507355945,0.1457708179950714,0.29928430914878845,-0.012210124172270298,0.0,0.29928430914878845,-0.012210124172270298,0.9739173054695129,0.39020252227783203,1.0148111581802368,3.098078727722168,0.5132169|0.4867831|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5132169127464294,,0,0,0,0,0,
source_stress,Town10HD_Opt,night_rain_fog,7,10,0.5,15.142974853515625,16.72608184814453,-0.004144820850342512,-179.84078979492188,8.545931339102572e-06,499.22081911261216,1.7118539262844635e-06,1.33514404296875e-05,2.663161087212984e-07,0.16900771671150133,0.4670168759485701,0.11344587802886963,0.20491302013397217,-0.09022098034620285,0.0,0.2192843109369278,-0.09022098034620285,0.6948952674865723,0.3984220623970032,0.3073544502258301,2.847146987915039,0.6529362|0.3470639|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6529361605644226,,0,0,0,0,0,
