protocol,town,weather,episode,t,sim_time_s,ego_x,ego_y,ego_z,ego_yaw_deg,route_s_m,route_remaining_m,route_completion_pct,cte_m,route_heading_rad,speed_kmh,reward,command_throttle,command_brake,command_steer,applied_throttle,applied_brake,applied_steer,sigma_bar,sigma_ale,sigma_epi,policy_entropy_proxy,attention,top_attention_index,top_attention_value,ttc_s,collision,off_route,timeout,red_light_violation,intervention,terminal_reason
cross_town,Town02,mixed,1,1,0.05,-7.447046756744385,219.40994262695312,0.15079757571220398,89.98705291748047,0.0,499.2346794092084,0.0,0.0,2.663161087212984e-07,0.4665233731277758,0.42348139656388295,0.035804927349090576,0.8644380569458008,-0.3520864248275757,0.0,0.07999999821186066,-0.07999999821186066,1.0,0.2758253514766693,15.500134468078613,2.1772947311401367,0.4589549|0.4439228|0.0971224|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4589548707008362,,0,0,0,0,0,
cross_town,Town02,mixed,1,2,0.1,-7.447046756744385,219.40994262695312,0.161112442612648,89.98705291748047,0.0,499.2346794092084,0.0,0.0,2.663161087212984e-07,0.8584078967571334,0.4303055058548684,0.05285370349884033,0.6488181352615356,-0.10670658946037292,0.0,0.1599999964237213,-0.10670658946037292,1.0,0.2811274230480194,55.52387237548828,2.261535406112671,0.4217079|0.4092528|0.0941668|0.0748725|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4217078685760498,,0,0,0,0,0,
cross_town,Town02,mixed,1,3,0.15,-7.447046756744385,219.40994262695312,0.17358183860778809,89.98705291748047,0.0,499.2346794092084,0.0,0.0,2.663161087212984e-07,0.8940892696380625,0.4234813962767371,0.07816910743713379,0.3285945653915405,0.062091752886772156,0.0,0.23999999463558197,-0.02670658938586712,1.0,0.29124680161476135,24.235166549682617,2.3038573265075684,0.6888759|0.1664672|0.1446568|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.6888759136199951,,0,0,0,0,0,
cross_town,Town02,mixed,1,4,0.2,-7.447046756744385,219.40994262695312,0.1851729154586792,89.98705291748047,0.0,499.2346794092084,0.0,0.0,2.663161087212984e-07,0.7842064619064512,0.4234813962789367,0.08353084325790405,0.6254122853279114,-0.15976645052433014,0.0,0.3199999928474426,-0.10670658946037292,1.0,0.27613121271133423,6.6936774253845215,2.3946309089660645,0.4492468|0.4612300|0.0895232|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.46123000979423523,,0,0,0,0,0,
cross_town,Town02,mixed,1,5,0.25,-7.447046756744385,219.40994262695312,0.19481006264686584,89.98705291748047,0.0,499.2346794092084,0.0,0.0,2.663161087212984e-07,0.6321011245273102,0.4235209439537419,0.10145658254623413,0.3335554301738739,0.27471721172332764,0.0,0.3335554301738739,-0.02670658938586712,0.9996045231819153,0.28185760974884033,2.1768712997436523,2.296581268310547,0.4238716|0.3966681|0.0973192|0.0821410|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.42387160658836365,,0,0,0,0,0,
cross_town,Town02,mixed,1,6,0.3,-7.447046279907227,219.40994262695312,0.20233973860740662,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.4844079136850597,0.430428070885709,0.11524409055709839,0.3589768409729004,-0.08362071216106415,0.0,0.3589768409729004,-0.08362071216106415,0.9684615731239319,0.28887519240379333,1.0672500133514404,2.3486852645874023,0.7237595|0.1470852|0.1291554|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.7237594723701477,,0,0,0,0,0,
cross_town,Town02,mixed,1,7,0.35,-7.447046279907227,219.40994262695312,0.20799343287944794,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.3589447438717327,0.423481288989254,0.09570562839508057,0.45154058933258057,0.11968710273504257,0.0,0.43897685408592224,-0.003620712086558342,1.0,0.27635782957077026,4.576108455657959,2.2872986793518066,0.4436283|0.4511802|0.1051915|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.45118021965026855,359.54926536633116,0,0,0,0,0,
cross_town,Town02,mixed,1,8,0.4,-7.447046279907227,219.40994262695312,0.21212264895439148,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.25964359939103837,0.4234812897075906,0.12282079458236694,0.5619435906410217,0.5291430354118347,0.0,0.5189768671989441,0.07637928426265717,1.0,0.33794912695884705,4.952414512634277,1.9673566818237305,0.5666302|0.4333698|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5666302442550659,209.66561684843725,0,0,0,0,0,
cross_town,Town02,mixed,1,9,0.45,-7.447046279907227,219.40994262695312,0.21507754921913147,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.18444911688597512,0.4307907549891848,0.27358293533325195,0.5792809128761292,0.09395137429237366,0.0,0.5792809128761292,0.09395137429237366,1.0,0.3382262587547302,10.447220802307129,2.074516773223877,0.5349560|0.4650441|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5349559783935547,170.2650386422886,0,0,0,0,0,
cross_town,Town02,mixed,1,10,0.5,-7.447046279907227,219.40994262695312,0.2171591967344284,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.12919008582863734,0.42349435433049964,0.341143399477005,0.6263057589530945,-0.3908490538597107,0.0,0.6263057589530945,0.013951374217867851,0.9998693466186523,0.28160372376441956,2.454246997833252,2.3045101165771484,0.8411997|0.1588003|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8411996960639954,127.17643870590501,0,0,0,0,0,
cross_town,Town02,mixed,1,11,0.55,-7.447046279907227,219.40994262695312,0.21860744059085846,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.08946249336049213,0.4234812897067403,0.18637308478355408,0.7367445826530457,-0.2541775405406952,0.0,0.706305742263794,-0.06604862213134766,1.0,0.2695496678352356,7.455666542053223,1.719550609588623,0.5100726|0.4899274|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.5100725889205933,97.33495529783723,0,0,0,0,0,
cross_town,Town02,mixed,1,12,0.6,-7.447046279907227,219.40994262695312,0.21960493922233582,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.06138020083505594,0.42349471699607755,0.033696144819259644,0.9868816137313843,0.2626720666885376,0.0,0.7863057255744934,0.01395137794315815,0.9999576807022095,0.2807115614414215,2.736919403076172,0.4031514525413513,0.8534421|0.1465579|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.8534420728683472,64.68973838117724,0,0,0,0,0,
cross_town,Town02,mixed,1,13,0.65,-7.447046279907227,219.40994262695312,0.22028613090515137,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.041777812689644485,0.4286354090198054,0.13967278599739075,0.6476640701293945,0.534568727016449,0.0,0.706305742263794,0.09395137429237366,0.9490464329719543,0.27633386850357056,0.9548018574714661,2.326399326324463,0.4436048|0.4517503|0.1046449|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.4517502784729004,51.33363503639528,0,0,0,0,0,
cross_town,Town02,mixed,1,14,0.7,-7.447046279907227,219.40994262695312,0.22074805200099945,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.028249213100888963,0.4238522707688049,0.7417140007019043,0.9790940284729004,-0.7982892990112305,0.0,0.7863057255744934,0.013951374217867851,0.9976686835289001,0.276925265789032,1.7378206253051758,0.7517592906951904,0.4526435|0.4343113|0.1130452|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,0,0.4526435136795044,44.12862608850106,0,0,0,0,0,
cross_town,Town02,mixed,1,15,0.75,-7.447046279907227,219.40994262695312,0.22105933725833893,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.018989387714920234,0.4263392158002428,0.11357751488685608,0.6307628154754639,0.5390579700469971,0.0,0.706305742263794,0.09395137429237366,0.9738222360610962,0.27578821778297424,1.128291368484497,2.2402901649475098,0.4563065|0.4611053|0.0825882|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.4611053168773651,37.35082574036741,0,0,0,0,0,
cross_town,Town02,mixed,1,16,0.8,-7.447046279907227,219.40994262695312,0.22126799821853638,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.012704177398883885,0.4240491120180082,0.7652614116668701,0.966558575630188,-0.730885922908783,0.0,0.7863057255744934,0.013951374217867851,0.9977625608444214,0.2698903977870941,1.7551546096801758,0.7957479357719421,0.4898160|0.5101840|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.5101839900016785,33.66927030966592,0,0,0,0,0,
cross_town,Town02,mixed,1,17,0.85,-7.447046279907227,219.40994262695312,0.2214072048664093,89.98705291748047,1.0766143529545502e-10,499.23467940910075,2.1565295788918544e-11,4.76837158203125e-07,2.663161087212984e-07,0.008460776886414908,0.42398460190291576,0.06848040223121643,0.7069693207740784,0.5986573100090027,0.0,0.7069693207740784,0.09395137429237366,0.9984076619148254,0.2700476050376892,1.8401861190795898,2.0405116081237793,0.4895153|0.5104847|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000|0.0000000,1,0.5104846954345703,30.85906689332883,0,0,0,0,0,
